0.0,0.0,0.0,0.22487223,0.42589438,0.34923339,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.3219076,0.30551416,0.37257824,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.51274788,0.23654391,0.25070822,0.0,0.0,0.0,0.0
0.0,0.0,0.52253629,0.13445378,0.27578304,0.06722689,0.0,0.0,0.0,0.0
0.0,0.0,0.50892857,0.13095238,0.23511905,0.125,0.0,0.0,0.0,0.0
0.0,0.0,0.46298883,0.12360335,0.20600559,0.20740223,0.0,0.0,0.0,0.0
0.0,0.0,0.28626692,0.28755642,0.15473888,0.27143778,0.0,0.0,0.0,0.0
0.0,0.0,0.32002315,0.25810185,0.14467593,0.27719907,0.0,0.0,0.0,0.0
0.0,0.0,0.36754433,0.2396561,0.13326169,0.25953788,0.0,0.0,0.0,0.0
0.0,0.0,0.34240363,0.25283447,0.13095238,0.27380952,0.0,0.0,0.0,0.0
0.0,0.0,0.3053528,0.27128954,0.13686131,0.28649635,0.0,0.0,0.0,0.0
0.0,0.0,0.30474198,0.27057183,0.13668061,0.28800558,0.0,0.0,0.0,0.0
0.0,0.0,0.47597461,0.14324569,0.12058024,0.26019946,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.20426288,0.35168739,0.44404973,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.27154472,0.40650407,0.32195122,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.51712329,0.2859589,0.19691781,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.58984375,0.38671875,0.0,0.0,0.0234375,0.0,0.0
0.0,0.0,0.0,0.20621469,0.57344633,0.0,0.05649718,0.16384181,0.0,0.0
0.0,0.0,0.0,0.06443618,0.50309789,0.0,0.16604709,0.26022305,0.00619579,0.0
0.0,0.0,0.0,0.01456311,0.39563107,0.02063107,0.21116505,0.30339806,0.05461165,0.0
0.0,0.0,0.0,0.0,0.21428571,0.11453202,0.30788177,0.21428571,0.14901478,0.0
0.0,0.0,0.0,0.0,0.11913357,0.26714801,0.1456077,0.16726835,0.30084236,0.0
0.0,0.0,0.0,0.0,0.17564403,0.29274005,0.1088993,0.16276347,0.25995316,0.0
